Input,Output
fig _PROTEIN_ _BLANKM_ is localized to the _LOCATION_ / _BLANKL_ and chloroplasts in arabidopsis leaves . confocal microscopy analysis of line expressing _BLANKP_ _METHOD_ showing expression in the _BLANKL_ / _BLANKL_ possibly in the er and chloroplasts gfp control .,N
fig _PROTEIN_ _BLANKM_ is localized to the _BLANKL_ / _LOCATION_ and chloroplasts in arabidopsis leaves . confocal microscopy analysis of line expressing _BLANKP_ _METHOD_ showing expression in the _BLANKL_ / _BLANKL_ possibly in the er and chloroplasts gfp control .,N
fig _PROTEIN_ _BLANKM_ is localized to the _BLANKL_ / _BLANKL_ and chloroplasts in arabidopsis leaves . confocal microscopy analysis of line expressing _BLANKP_ _METHOD_ showing expression in the _LOCATION_ / _BLANKL_ possibly in the er and chloroplasts gfp control .,N
fig _PROTEIN_ _BLANKM_ is localized to the _BLANKL_ / _BLANKL_ and chloroplasts in arabidopsis leaves . confocal microscopy analysis of line expressing _BLANKP_ _METHOD_ showing expression in the _BLANKL_ / _LOCATION_ possibly in the er and chloroplasts gfp control .,N
gfp showed stronger gfp signal than gfp and colocalization of the _BLANKP_ _METHOD_ protein and the _BLANKL_ was evident by the yellow signal . fig _BLANKP_ _BLANKM_ is localized to the _LOCATION_ / _BLANKL_ and chloroplasts in arabidopsis leaves . confocal microscopy analysis of line expressing _PROTEIN_ _BLANKM_ showing expression in the _BLANKL_ / _BLANKL_ possibly in the er and chloroplasts gfp control .,N
gfp showed stronger gfp signal than gfp and colocalization of the _BLANKP_ _METHOD_ protein and the _BLANKL_ was evident by the yellow signal . fig _BLANKP_ _BLANKM_ is localized to the _BLANKL_ / _LOCATION_ and chloroplasts in arabidopsis leaves . confocal microscopy analysis of line expressing _PROTEIN_ _BLANKM_ showing expression in the _BLANKL_ / _BLANKL_ possibly in the er and chloroplasts gfp control .,N
gfp showed stronger gfp signal than gfp and colocalization of the _BLANKP_ _BLANKM_ protein and the _LOCATION_ was evident by the yellow signal . fig _BLANKP_ _METHOD_ is localized to the _BLANKL_ / _BLANKL_ and chloroplasts in arabidopsis leaves . confocal microscopy analysis of line expressing _PROTEIN_ _BLANKM_ showing expression in the _BLANKL_ / _BLANKL_ possibly in the er and chloroplasts gfp control .,N
fig _BLANKP_ _METHOD_ is localized to the _LOCATION_ / _BLANKL_ and chloroplasts in arabidopsis leaves . confocal microscopy analysis of line expressing _PROTEIN_ _BLANKM_ showing expression in the _BLANKL_ / _BLANKL_ possibly in the er and chloroplasts gfp control .,N
fig _BLANKP_ _METHOD_ is localized to the _BLANKL_ / _LOCATION_ and chloroplasts in arabidopsis leaves . confocal microscopy analysis of line expressing _PROTEIN_ _BLANKM_ showing expression in the _BLANKL_ / _BLANKL_ possibly in the er and chloroplasts gfp control .,N
fig _BLANKP_ _METHOD_ is localized to the _BLANKL_ / _BLANKL_ and chloroplasts in arabidopsis leaves . confocal microscopy analysis of line expressing _PROTEIN_ _BLANKM_ showing expression in the _LOCATION_ / _BLANKL_ possibly in the er and chloroplasts gfp control .,N
fig _BLANKP_ _METHOD_ is localized to the _BLANKL_ / _BLANKL_ and chloroplasts in arabidopsis leaves . confocal microscopy analysis of line expressing _PROTEIN_ _BLANKM_ showing expression in the _BLANKL_ / _LOCATION_ possibly in the er and chloroplasts gfp control .,N
fig _BLANKP_ _BLANKM_ is localized to the _LOCATION_ / _BLANKL_ and chloroplasts in arabidopsis leaves . confocal microscopy analysis of line expressing _PROTEIN_ _METHOD_ showing expression in the _BLANKL_ / _BLANKL_ possibly in the er and chloroplasts gfp control .,N
fig _BLANKP_ _BLANKM_ is localized to the _BLANKL_ / _LOCATION_ and chloroplasts in arabidopsis leaves . confocal microscopy analysis of line expressing _PROTEIN_ _METHOD_ showing expression in the _BLANKL_ / _BLANKL_ possibly in the er and chloroplasts gfp control .,N
